team_id,team_name,away_team,home_team,game_id,game_week,game_date,year
3,Chi,3,28,401671599,8,1730048400000,2024
3,Chi,3,22,401671661,9,1730667900000,2024
3,Chi,17,3,401671873,10,1731261600000,2024
3,Chi,9,3,401671869,11,1731866400000,2024
3,Chi,16,3,401671870,12,1732471200000,2024
3,Chi,3,8,401671492,13,1732815000000,2024
3,Chi,3,25,401671774,14,1733693100000,2024
3,Chi,3,16,401671489,15,1734397200000,2024
3,Chi,8,3,401671868,16,1734890400000,2024
3,Chi,26,3,401671876,17,1735262100000,2024
3,Chi,3,9,401671844,18,1736064060000,2024
4,Cin,17,4,401671628,1,1725814800000,2024
4,Cin,4,12,401671670,2,1726431900000,2024
4,Cin,28,4,401671490,3,1727136900000,2024
4,Cin,4,29,401671745,4,1727629200000,2024
4,Cin,33,4,401671626,5,1728234000000,2024
4,Cin,4,19,401671791,6,1728865200000,2024
4,Cin,4,5,401671853,7,1729443600000,2024
4,Cin,21,4,401671667,8,1730060700000,2024
4,Cin,13,4,401671704,9,1730656800000,2024
4,Cin,4,33,401671810,10,1731028500000,2024
4,Cin,4,24,401671675,11,1731878700000,2024
4,Cin,23,4,401671627,13,1733076000000,2024
4,Cin,4,6,401671690,14,1733793300000,2024
4,Cin,4,10,401671825,15,1734285600000,2024
4,Cin,5,4,401671811,16,1734657300000,2024
4,Cin,7,4,401671835,17,1735459260000,2024
4,Cin,4,23,401671836,18,1736064060000,2024
5,Cle,6,5,401671761,1,1725827100000,2024
5,Cle,5,30,401671635,2,1726419600000,2024
5,Cle,19,5,401671855,3,1727024400000,2024
5,Cle,5,13,401671672,4,1727641500000,2024
5,Cle,5,28,401671718,5,1728234000000,2024
5,Cle,5,21,401671714,6,1728838800000,2024
5,Cle,4,5,401671853,7,1729443600000,2024
5,Cle,33,5,401671852,8,1730048400000,2024
5,Cle,24,5,401671629,9,1730656800000,2024
5,Cle,5,18,401671746,11,1731866400000,2024
5,Cle,23,5,401671875,12,1732238100000,2024
5,Cle,5,7,401671686,13,1733188500000,2024
5,Cle,5,23,401671631,14,1733680800000,2024
5,Cle,12,5,401671854,15,1734285600000,2024
5,Cle,5,4,401671811,16,1734657300000,2024
5,Cle,15,5,401671877,17,1735521600000,2024
5,Cle,5,33,401671834,18,1736064060000,2024
6,Dal,6,5,401671761,1,1725827100000,2024
6,Dal,18,6,401671709,2,1726419600000,2024
6,Dal,33,6,401671763,3,1727036700000,2024
6,Dal,6,19,401671812,4,1727396100000,2024
6,Dal,6,23,401671784,5,1728260400000,2024
6,Dal,8,6,401671764,6,1728851100000,2024
6,Dal,6,25,401671795,8,1730074800000,2024
6,Dal,6,1,401671728,9,1730656800000,2024
6,Dal,21,6,401671676,10,1731273900000,2024
6,Dal,34,6,401671694,11,1731978900000,2024
6,Dal,6,28,401671715,12,1732471200000,2024
6,Dal,19,6,401671779,13,1732829400000,2024
6,Dal,4,6,401671690,14,1733793300000,2024
6,Dal,6,29,401671731,15,1734285600000,2024
6,Dal,27,6,401671790,16,1734916800000,2024
6,Dal,6,21,401671765,17,1735507500000,2024
6,Dal,28,6,401671840,18,1736064060000,2024
7,Den,7,26,401671664,1,1725825900000,2024
7,Den,23,7,401671668,2,1726431900000,2024
7,Den,7,27,401671741,3,1727024400000,2024
7,Den,7,20,401671622,4,1727629200000,2024
7,Den,13,7,401671747,5,1728245100000,2024
7,Den,24,7,401671655,6,1728849900000,2024
7,Den,7,18,401671816,7,1729210500000,2024
7,Den,29,7,401671600,8,1730060700000,2024
7,Den,7,33,401671623,9,1730656800000,2024
7,Den,7,12,401671637,10,1731261600000,2024
7,Den,1,7,401671748,11,1731877500000,2024
7,Den,7,13,401671656,12,1732482300000,2024
7,Den,5,7,401671686,13,1733188500000,2024
7,Den,11,7,401671669,15,1734297900000,2024
7,Den,7,24,401671749,16,1734901500000,2024
7,Den,7,4,401671835,17,1735459260000,2024
7,Den,12,7,401671838,18,1736064060000,2024
8,Det,14,8,401671792,1,1725841200000,2024
8,Det,27,8,401671721,2,1726419600000,2024
8,Det,8,22,401671771,3,1727036700000,2024
8,Det,26,8,401671491,4,1727741700000,2024
8,Det,8,6,401671764,6,1728851100000,2024
8,Det,8,16,401671724,7,1729443600000,2024
8,Det,10,8,401671720,8,1730048400000,2024
8,Det,8,9,401671767,9,1730669100000,2024
8,Det,8,34,401671787,10,1731288000000,2024
8,Det,30,8,401671642,11,1731866400000,2024
8,Det,8,11,401671866,12,1732471200000,2024
8,Det,3,8,401671492,13,1732815000000,2024
8,Det,9,8,401671814,14,1733447700000,2024
8,Det,2,8,401671681,15,1734297900000,2024
8,Det,8,3,401671868,16,1734890400000,2024
8,Det,8,25,401671698,17,1735607700000,2024
8,Det,16,8,401671843,18,1736064060000,2024
9,GB,9,21,401671805,1,1725668100000,2024
9,GB,11,9,401671723,2,1726419600000,2024
9,GB,9,10,401671823,3,1727024400000,2024
9,GB,16,9,401671643,4,1727629200000,2024
9,GB,9,14,401671679,5,1728246300000,2024
9,GB,22,9,401671722,6,1728838800000,2024
9,GB,34,9,401671644,7,1729443600000,2024
9,GB,9,30,401671707,8,1730048400000,2024
9,GB,8,9,401671767,9,1730669100000,2024
9,GB,9,3,401671869,11,1731866400000,2024
9,GB,25,9,401671768,12,1732483500000,2024
9,GB,15,9,401671798,13,1732843200000,2024
9,GB,9,8,401671814,14,1733447700000,2024
9,GB,9,26,401671796,15,1734312000000,2024
9,GB,18,9,401671692,16,1735002900000,2024
9,GB,9,16,401671725,17,1735495200000,2024
9,GB,3,9,401671844,18,1736064060000,2024
10,Ten,10,3,401671719,1,1725814800000,2024
10,Ten,20,10,401671636,2,1726419600000,2024
10,Ten,9,10,401671823,3,1727024400000,2024
10,Ten,10,15,401671683,4,1727739000000,2024
10,Ten,11,10,401671820,6,1728838800000,2024
10,Ten,10,2,401671616,7,1729443600000,2024
10,Ten,10,8,401671720,8,1730048400000,2024
10,Ten,17,10,401671822,9,1730656800000,2024
10,Ten,10,24,401671751,10,1731272700000,2024
10,Ten,16,10,401671824,11,1731866400000,2024
10,Ten,10,34,401671858,12,1732471200000,2024
10,Ten,10,28,401671743,13,1733076000000,2024
10,Ten,30,10,401671821,14,1733680800000,2024
10,Ten,4,10,401671825,15,1734285600000,2024
10,Ten,10,11,401671862,16,1734890400000,2024
10,Ten,10,30,401671634,17,1735495200000,2024
10,Ten,34,10,401671826,18,1736064060000,2024
